Age,Gender,Education Level,Job Title,Years of Experience,Salary
0.6875,1.0,1.0,0.6842105263157895,0.68,0.5111111111111111
0.28125,0.0,0.0,0.9052631578947368,0.16,0.13333333333333333
0.4375,1.0,0.6666666666666666,0.5578947368421052,0.28,0.3555555555555555
0.9375,0.0,0.6666666666666666,0.17894736842105263,0.92,0.6444444444444444
0.25,1.0,0.0,0.4894736842105263,0.12,0.1111111111111111
0.59375,0.0,0.0,0.24736842105263157,0.48,0.2444444444444444
0.8125,1.0,1.0,0.6789473684210526,0.84,0.6888888888888889
0.15625,1.0,0.0,0.29473684210526313,0.04,0.04444444444444445
0.53125,0.0,0.6666666666666666,0.12105263157894737,0.4,0.28888888888888886
0.78125,1.0,0.0,0.2736842105263158,0.76,0.4222222222222222
0.3125,0.0,0.0,0.07894736842105263,0.2,0.08888888888888888
0.40625,1.0,0.6666666666666666,0.02631578947368421,0.32,0.28888888888888886
0.875,0.0,0.6666666666666666,0.6947368421052631,0.72,0.5555555555555556
0.375,1.0,0.0,1.0,0.24,0.17777777777777776
0.5625,0.0,0.0,0.5894736842105263,0.44,0.2
0.75,1.0,1.0,0.5947368421052631,0.64,0.7333333333333334
0.21875,1.0,0.0,0.9631578947368421,0.08,0.06666666666666665
0.65625,0.0,0.6666666666666666,0.06315789473684211,0.56,0.4222222222222222
0.5,1.0,0.0,0.5736842105263158,0.4,0.3111111111111111
0.90625,0.0,0.0,0.5368421052631579,0.88,0.5999999999999999
0.34375,1.0,0.6666666666666666,0.8842105263157894,0.24,0.3333333333333333
0.84375,0.0,0.6666666666666666,0.2631578947368421,0.8,0.6888888888888889
0.28125,0.0,0.0,0.05263157894736842,0.12,0.13333333333333333
0.46875,1.0,0.0,0.9578947368421052,0.32,0.2
0.625,0.0,0.6666666666666666,0.09473684210526316,0.52,0.2444444444444444
0.125,1.0,0.0,0.631578947368421,0.0,0.022222222222222227
0.96875,1.0,1.0,0.04736842105263158,0.96,0.9999999999999998
0.25,0.0,0.0,0.34210526315789475,0.08,0.06666666666666665
0.40625,0.0,0.6666666666666666,0.20526315789473684,0.4,0.3111111111111111
0.1875,1.0,0.0,0.2894736842105263,0.08,0.08888888888888888
0.59375,0.0,0.0,0.24210526315789474,0.6,0.2444444444444444
0.78125,1.0,0.6666666666666666,0.8368421052631578,0.84,0.4888888888888889
0.3125,0.0,0.0,0.49473684210526314,0.24,0.13333333333333333
0.46875,1.0,1.0,0.5473684210526316,0.44,0.4222222222222222
0.25,0.0,0.0,0.6052631578947368,0.12,0.06666666666666665
0.6875,1.0,0.0,0.9526315789473684,0.72,0.3555555555555555
0.96875,0.0,0.6666666666666666,0.7789473684210526,1.0,0.6444444444444444
0.375,1.0,0.0,0.021052631578947368,0.28,0.2222222222222222
0.5625,0.0,0.0,0.9736842105263158,0.48,0.17777777777777776
0.8125,1.0,1.0,0.6,0.88,0.5999999999999999
0.15625,1.0,0.0,0.4526315789473684,0.04,0.04444444444444445
0.53125,0.0,0.6666666666666666,0.5789473684210527,0.4,0.28888888888888886
0.75,1.0,0.0,0.5263157894736842,0.8,0.37777777777777777
0.3125,0.0,0.0,0.19999999999999998,0.2,0.08888888888888888
0.4375,1.0,0.6666666666666666,0.5631578947368421,0.32,0.3111111111111111
0.875,0.0,0.6666666666666666,0.7157894736842105,0.76,0.5555555555555556
0.375,1.0,0.0,0.47368421052631576,0.2,0.1111111111111111
0.5625,0.0,0.6666666666666666,0.8263157894736842,0.52,0.2444444444444444
0.71875,1.0,1.0,0.042105263157894736,0.64,0.8666666666666667
0.28125,0.0,0.0,0.11578947368421053,0.12,0.1111111111111111
0.46875,1.0,0.0,0.28421052631578947,0.28,0.15555555555555556
0.625,0.0,0.6666666666666666,0.763157894736842,0.56,0.3333333333333333
0.21875,1.0,0.0,0.08421052631578947,0.08,0.06666666666666665
0.65625,0.0,0.6666666666666666,0.7052631578947368,0.6,0.37777777777777777
0.5,1.0,0.0,0.9368421052631579,0.36,0.3111111111111111
0.90625,0.0,0.0,0.9473684210526315,0.88,0.4666666666666666
0.34375,1.0,0.6666666666666666,0.6526315789473685,0.24,0.28888888888888886
0.0625,0.0,0.0,0.3736842105263158,0.02,0.04444444444444445
0.3125,1.0,0.6666666666666666,0.6947368421052631,0.24,0.3111111111111111
0.59375,0.0,0.0,0.5210526315789473,0.6,0.17777777777777776
0.84375,1.0,1.0,0.5421052631578948,0.8,0.6444444444444444
0.25,0.0,0.0,0.3684210526315789,0.12,0.08888888888888888
0.4375,1.0,0.6666666666666666,0.8157894736842105,0.4,0.4222222222222222
0.65625,0.0,0.0,0.6210526315789473,0.68,0.3333333333333333
1.0,1.0,0.6666666666666666,0.17368421052631577,1.0,0.6888888888888889
0.375,0.0,0.0,0.39473684210526316,0.2,0.1111111111111111
0.53125,1.0,0.0,0.06842105263157895,0.44,0.2444444444444444
0.71875,0.0,1.0,0.868421052631579,0.64,0.5111111111111111
0.15625,1.0,0.0,0.29473684210526313,0.08,0.06666666666666665
0.5,0.0,0.6666666666666666,0.7105263157894737,0.36,0.3111111111111111
0.75,1.0,0.0,0.6263157894736842,0.72,0.37777777777777777
0.34375,0.0,0.0,0.49473684210526314,0.16,0.1111111111111111
0.40625,1.0,0.6666666666666666,0.8789473684210526,0.32,0.3555555555555555
0.90625,0.0,0.6666666666666666,0.17894736842105263,0.84,0.5999999999999999
0.25,1.0,0.0,0.46842105263157896,0.12,0.08888888888888888
0.59375,0.0,0.6666666666666666,0.8894736842105263,0.48,0.3333333333333333
0.8125,1.0,1.0,0.8473684210526315,0.88,0.5999999999999999
0.1875,1.0,0.0,0.43684210526315786,0.04,0.04444444444444445
0.5625,0.0,0.0,0.010526315789473684,0.4,0.13333333333333333
0.78125,1.0,0.6666666666666666,0.8368421052631578,0.76,0.5111111111111111
0.28125,0.0,0.0,0.38421052631578945,0.16,0.1111111111111111
0.46875,1.0,0.0,0.33157894736842103,0.28,0.15555555555555556
0.6875,0.0,0.6666666666666666,0.8210526315789474,0.56,0.4222222222222222
0.21875,1.0,0.0,0.30526315789473685,0.08,0.06666666666666665
0.625,0.0,0.6666666666666666,0.7789473684210526,0.52,0.37777777777777777
0.375,1.0,0.0,0.4526315789473684,0.2,0.1111111111111111
0.8125,1.0,0.0,0.8578947368421053,0.8,0.4888888888888889
0.125,0.0,0.6666666666666666,0.3894736842105263,0.06,0.06666666666666665
0.40625,1.0,0.0,0.6526315789473685,0.32,0.28888888888888886
0.65625,0.0,1.0,0.6789473684210526,0.64,0.5555555555555556
0.3125,1.0,0.0,0.41578947368421054,0.16,0.15555555555555556
0.53125,0.0,0.0,0.6473684210526316,0.4,0.2444444444444444
0.75,1.0,0.6666666666666666,0.18947368421052632,0.76,0.6666666666666665
0.25,0.0,0.0,0.42105263157894735,0.12,0.08888888888888888
0.46875,1.0,0.6666666666666666,0.6578947368421052,0.44,0.4222222222222222
0.6875,0.0,1.0,0.8052631578947368,0.72,0.5111111111111111
0.15625,1.0,0.0,0.3263157894736842,0.08,0.04444444444444445
0.5,0.0,0.6666666666666666,0.763157894736842,0.36,0.3111111111111111
0.71875,1.0,0.0,0.7526315789473684,0.56,0.37777777777777777
0.34375,0.0,0.0,0.35789473684210527,0.2,0.1111111111111111
0.375,1.0,0.6666666666666666,0.7999999999999999,0.28,0.39999999999999997
0.9375,0.0,1.0,0.16842105263157894,0.92,0.711111111111111
0.21875,1.0,0.0,0.45789473684210524,0.08,0.06666666666666665
0.5625,0.0,0.0,0.8631578947368421,0.48,0.28888888888888886
0.84375,1.0,0.6666666666666666,0.18421052631578946,0.84,0.6666666666666665
0.28125,0.0,0.0,0.32105263157894737,0.12,0.08888888888888888
0.4375,1.0,0.0,0.7684210526315789,0.28,0.2444444444444444
0.625,0.0,0.6666666666666666,0.731578947368421,0.52,0.4222222222222222
0.1875,1.0,0.0,0.31052631578947365,0.06,0.04444444444444445
0.59375,0.0,0.0,0.6421052631578947,0.56,0.37777777777777777
0.78125,1.0,1.0,0.8526315789473684,0.72,0.5555555555555556
0.3125,0.0,0.0,0.3631578947368421,0.16,0.1111111111111111
0.40625,1.0,0.6666666666666666,0.8842105263157894,0.36,0.3555555555555555
0.90625,0.0,0.6666666666666666,0.15263157894736842,0.8,0.6888888888888889
0.25,1.0,0.0,0.37894736842105264,0.08,0.06666666666666665
0.6875,1.0,0.0,0.8368421052631578,0.64,0.5111111111111111
0.15625,0.0,0.6666666666666666,0.3368421052631579,0.06,0.08888888888888888
0.4375,1.0,0.0,0.7894736842105263,0.28,0.26666666666666666
0.65625,0.0,1.0,0.7789473684210526,0.72,0.5111111111111111
0.3125,1.0,0.0,0.29473684210526313,0.16,0.1111111111111111
0.53125,0.0,0.0,0.7263157894736842,0.4,0.2444444444444444
0.78125,1.0,0.6666666666666666,0.17894736842105263,0.8,0.6444444444444444
0.25,0.0,0.0,0.43684210526315786,0.08,0.06666666666666665
0.5,1.0,0.6666666666666666,0.6526315789473685,0.36,0.3555555555555555
0.71875,0.0,1.0,0.8947368421052632,0.6,0.5333333333333332
0.1875,1.0,0.0,0.4105263157894737,0.08,0.06666666666666665
0.46875,0.0,0.0,0.7842105263157895,0.32,0.26666666666666666
0.6875,1.0,0.0,0.7473684210526316,0.56,0.4666666666666666
0.375,0.0,0.6666666666666666,0.6947368421052631,0.24,0.3111111111111111
0.40625,1.0,0.0,0.8421052631578947,0.36,0.3333333333333333
0.90625,0.0,1.0,0.19473684210526315,0.88,0.6888888888888889
0.21875,1.0,0.0,0.39473684210526316,0.06,0.04444444444444445
0.5625,0.0,0.0,0.6368421052631579,0.48,0.3111111111111111
0.8125,1.0,0.6666666666666666,0.1368421052631579,0.76,0.6444444444444444
0.28125,0.0,0.0,0.4421052631578947,0.12,0.08888888888888888
0.40625,1.0,0.0,0.8157894736842105,0.28,0.3111111111111111
0.59375,0.0,0.6666666666666666,0.7368421052631579,0.52,0.4222222222222222
0.21875,1.0,0.0,0.30526315789473685,0.08,0.06666666666666665
0.625,0.0,0.0,0.7684210526315789,0.44,0.28888888888888886
0.75,1.0,1.0,0.6684210526315789,0.68,0.5777777777777777
0.34375,0.0,0.0,0.2894736842105263,0.2,0.13333333333333333
0.4375,1.0,0.6666666666666666,0.8789473684210526,0.36,0.37777777777777777
0.875,0.0,0.6666666666666666,0.1631578947368421,0.84,0.6888888888888889
0.28125,1.0,0.0,0.3,0.12,0.08888888888888888
0.71875,1.0,0.0,0.8578947368421053,0.64,0.4666666666666666
0.1875,0.0,0.6666666666666666,0.4631578947368421,0.06,0.08888888888888888
0.46875,1.0,0.0,0.6473684210526316,0.28,0.28888888888888886
0.625,0.0,1.0,0.7736842105263158,0.68,0.5999999999999999
0.3125,1.0,0.0,0.3684210526315789,0.16,0.1111111111111111
0.5625,0.0,0.0,0.7999999999999999,0.4,0.4222222222222222
0.8125,1.0,0.6666666666666666,0.15263157894736842,0.8,0.6444444444444444
0.28125,0.0,0.0,0.37894736842105264,0.08,0.06666666666666665
0.53125,1.0,0.6666666666666666,0.7421052631578947,0.36,0.37777777777777777
0.75,0.0,1.0,0.8052631578947368,0.6,0.5555555555555556
0.21875,1.0,0.0,0.31052631578947365,0.08,0.06666666666666665
0.4375,0.0,0.0,0.763157894736842,0.32,0.26666666666666666
0.71875,1.0,0.0,0.8842105263157894,0.56,0.4666666666666666
0.40625,0.0,0.6666666666666666,0.6894736842105263,0.24,0.3333333333333333
0.4375,1.0,0.0,0.8263157894736842,0.36,0.3111111111111111
0.90625,0.0,1.0,0.17894736842105263,0.88,0.6888888888888889
0.25,1.0,0.0,0.3157894736842105,0.06,0.04444444444444445
0.59375,0.0,0.0,0.8631578947368421,0.48,0.3333333333333333
0.84375,1.0,0.6666666666666666,0.17368421052631577,0.76,0.6444444444444444
0.3125,0.0,0.0,0.4473684210526316,0.12,0.08888888888888888
0.375,1.0,0.0,0.8105263157894737,0.28,0.3333333333333333
0.65625,0.0,0.6666666666666666,0.731578947368421,0.52,0.5111111111111111
0.21875,1.0,0.0,0.35789473684210527,0.08,0.06666666666666665
0.59375,0.0,0.0,0.7789473684210526,0.44,0.3555555555555555
0.78125,1.0,1.0,0.6789473684210526,0.72,0.5999999999999999
0.375,0.0,0.0,0.4052631578947368,0.2,0.2
0.5,1.0,0.6666666666666666,0.8736842105263157,0.36,0.4222222222222222
0.9375,0.0,0.6666666666666666,0.16842105263157894,0.84,0.7333333333333334
0.28125,1.0,0.0,0.3894736842105263,0.12,0.08888888888888888
0.6875,1.0,0.0,0.8368421052631578,0.6,0.4222222222222222
0.1875,0.0,0.6666666666666666,0.4263157894736842,0.06,0.1111111111111111
0.4375,1.0,0.0,0.7894736842105263,0.32,0.26666666666666666
0.65625,0.0,1.0,0.7789473684210526,0.52,0.5111111111111111
0.34375,1.0,0.0,0.43684210526315786,0.12,0.08888888888888888
0.5,0.0,0.0,0.6947368421052631,0.36,0.3333333333333333
0.75,1.0,0.6666666666666666,0.8789473684210526,0.64,0.5111111111111111
0.375,0.0,0.0,0.39473684210526316,0.2,0.2
0.5625,1.0,0.0,0.7842105263157895,0.4,0.4222222222222222
0.71875,0.0,1.0,0.7157894736842105,0.72,0.5999999999999999
0.25,1.0,0.0,0.30526315789473685,0.06,0.06666666666666665
0.53125,0.0,0.0,0.8157894736842105,0.4,0.4222222222222222
0.78125,1.0,1.0,0.6684210526315789,0.76,0.5555555555555556
0.40625,0.0,0.0,0.3736842105263158,0.24,0.2
0.46875,1.0,0.0,0.7999999999999999,0.32,0.3111111111111111
0.875,0.0,0.6666666666666666,0.17368421052631577,0.84,0.6888888888888889
0.3125,1.0,0.0,0.35789473684210527,0.12,0.1111111111111111
0.625,0.0,0.0,0.8263157894736842,0.44,0.3111111111111111
0.8125,1.0,0.6666666666666666,0.17894736842105263,0.8,0.6444444444444444
0.28125,0.0,0.0,0.37894736842105264,0.08,0.06666666666666665
0.53125,1.0,0.6666666666666666,0.7421052631578947,0.36,0.37777777777777777
0.75,0.0,1.0,0.8052631578947368,0.6,0.5555555555555556
0.21875,1.0,0.0,0.31052631578947365,0.08,0.06666666666666665
0.4375,0.0,0.0,0.763157894736842,0.32,0.26666666666666666
0.71875,1.0,0.0,0.8842105263157894,0.56,0.4666666666666666
0.40625,0.0,0.6666666666666666,0.6894736842105263,0.24,0.3333333333333333
0.4375,1.0,0.0,0.8263157894736842,0.36,0.3111111111111111
0.90625,0.0,1.0,0.17894736842105263,0.88,0.6888888888888889
0.5,0.0,0.0,0.7,0.4,0.4222222222222222
0.78125,1.0,1.0,0.6789473684210526,0.72,0.5999999999999999
0.3125,0.0,0.0,0.37894736842105264,0.12,0.1111111111111111
0.65625,1.0,0.0,0.7999999999999999,0.48,0.37777777777777777
0.25,0.0,0.0,0.43684210526315786,0.06,0.06666666666666665
0.46875,1.0,0.0,0.7842105263157895,0.32,0.3111111111111111
0.71875,0.0,0.6666666666666666,0.7210526315789474,0.6,0.5111111111111111
0.375,1.0,0.0,0.4052631578947368,0.16,0.15555555555555556
0.5625,0.0,0.0,0.7684210526315789,0.36,0.37777777777777777
0.75,1.0,1.0,0.6736842105263158,0.64,0.5555555555555556
0.34375,0.0,0.0,0.38421052631578945,0.16,0.15555555555555556
0.5,1.0,0.0,0.6947368421052631,0.32,0.28888888888888886
0.8125,0.0,0.6666666666666666,0.17368421052631577,0.8,0.6888888888888889
0.28125,1.0,0.0,0.30526315789473685,0.08,0.06666666666666665
0.53125,0.0,0.0,0.8368421052631578,0.36,0.4222222222222222
0.78125,1.0,1.0,0.6684210526315789,0.68,0.5999999999999999
0.40625,0.0,0.0,0.35789473684210527,0.2,0.2
0.46875,1.0,0.0,0.8157894736842105,0.32,0.3111111111111111
0.875,0.0,0.6666666666666666,0.17894736842105263,0.84,0.6888888888888889
0.3125,1.0,0.0,0.39473684210526316,0.12,0.1111111111111111
0.625,0.0,0.0,0.8263157894736842,0.44,0.3111111111111111
0.8125,1.0,0.6666666666666666,0.17368421052631577,0.76,0.6444444444444444
0.25,0.0,0.0,0.31052631578947365,0.06,0.04444444444444445
0.4375,1.0,0.0,0.7,0.36,0.3333333333333333
0.71875,0.0,1.0,0.8052631578947368,0.6,0.5555555555555556
0.375,1.0,0.0,0.30526315789473685,0.16,0.15555555555555556
0.4375,0.0,0.0,0.763157894736842,0.32,0.26666666666666666
0.71875,1.0,0.0,0.8842105263157894,0.52,0.4666666666666666
0.34375,1.0,0.0,0.4105263157894737,0.16,0.17777777777777776
0.53125,0.0,0.0,0.6526315789473685,0.4,0.37777777777777777
0.875,1.0,1.0,0.17894736842105263,0.84,0.6888888888888889
0.25,0.0,0.0,0.3894736842105263,0.08,0.06666666666666665
0.4375,1.0,0.0,0.6578947368421052,0.28,0.28888888888888886
0.75,0.0,0.6666666666666666,0.7157894736842105,0.56,0.5111111111111111
0.375,1.0,0.0,0.35789473684210527,0.16,0.15555555555555556
0.59375,0.0,0.0,0.7789473684210526,0.48,0.4666666666666666
0.71875,1.0,1.0,0.6789473684210526,0.64,0.5999999999999999
0.28125,0.0,0.0,0.39999999999999997,0.08,0.06666666666666665
0.5,1.0,0.0,0.763157894736842,0.36,0.3333333333333333
0.84375,0.0,0.6666666666666666,0.15789473684210525,0.8,0.6888888888888889
0.3125,1.0,0.0,0.41578947368421054,0.12,0.13333333333333333
0.53125,0.0,0.0,0.7947368421052632,0.36,0.4222222222222222
0.75,1.0,1.0,0.6736842105263158,0.64,0.5555555555555556
0.375,0.0,0.0,0.38421052631578945,0.2,0.2
0.46875,1.0,0.0,0.6526315789473685,0.32,0.3111111111111111
0.875,0.0,0.6666666666666666,0.17368421052631577,0.84,0.6888888888888889
0.3125,1.0,0.0,0.39473684210526316,0.12,0.1111111111111111
0.65625,0.0,0.0,0.8368421052631578,0.48,0.4222222222222222
0.8125,1.0,0.6666666666666666,0.17368421052631577,0.76,0.6444444444444444
0.25,0.0,0.0,0.31052631578947365,0.06,0.04444444444444445
0.4375,1.0,0.0,0.7,0.36,0.3333333333333333
0.71875,0.0,1.0,0.8052631578947368,0.6,0.5555555555555556
0.375,1.0,0.0,0.30526315789473685,0.16,0.15555555555555556
0.4375,0.0,0.0,0.763157894736842,0.32,0.26666666666666666
0.71875,1.0,0.0,0.8842105263157894,0.52,0.4666666666666666
0.40625,0.0,0.6666666666666666,0.6894736842105263,0.24,0.2444444444444444
0.46875,1.0,0.0,0.7842105263157895,0.32,0.3111111111111111
0.28125,0.0,0.0,0.3631578947368421,0.08,0.06666666666666665
0.5,1.0,0.0,0.6578947368421052,0.4,0.4222222222222222
0.75,0.0,0.6666666666666666,0.7789473684210526,0.64,0.5999999999999999
0.34375,1.0,0.0,0.3526315789473684,0.16,0.17777777777777776
0.5625,0.0,0.0,0.8368421052631578,0.48,0.4666666666666666
0.8125,1.0,1.0,0.14736842105263157,0.8,0.6888888888888889
0.25,0.0,0.0,0.3736842105263158,0.08,0.06666666666666665
0.46875,1.0,0.0,0.7999999999999999,0.36,0.3333333333333333
0.6875,0.0,1.0,0.6789473684210526,0.6,0.5555555555555556
0.34375,1.0,0.0,0.37894736842105264,0.12,0.13333333333333333
0.53125,0.0,0.0,0.6526315789473685,0.4,0.37777777777777777
0.84375,1.0,0.6666666666666666,0.17368421052631577,0.84,0.6888888888888889
0.3125,0.0,0.0,0.31052631578947365,0.12,0.1111111111111111
0.59375,1.0,0.0,0.6947368421052631,0.48,0.4666666666666666
0.75,0.0,1.0,0.8947368421052632,0.64,0.5999999999999999
0.375,1.0,0.0,0.4105263157894737,0.16,0.15555555555555556
0.46875,0.0,0.0,0.7789473684210526,0.32,0.3111111111111111
0.8125,1.0,0.6666666666666666,0.17894736842105263,0.76,0.6444444444444444
0.25,0.0,0.0,0.41578947368421054,0.08,0.06666666666666665
0.40625,1.0,0.0,0.7947368421052632,0.28,0.28888888888888886
0.71875,0.0,1.0,0.6526315789473685,0.6,0.5555555555555556
0.375,1.0,0.0,0.3894736842105263,0.2,0.2
0.4375,0.0,0.0,0.7,0.32,0.28888888888888886
0.6875,1.0,0.6666666666666666,0.17368421052631577,0.72,0.6444444444444444
0.3125,0.0,0.0,0.35789473684210527,0.12,0.1111111111111111
0.625,1.0,0.0,0.8157894736842105,0.56,0.5555555555555556
0.71875,0.0,1.0,0.6736842105263158,0.64,0.5999999999999999
0.375,1.0,0.0,0.30526315789473685,0.16,0.15555555555555556
0.4375,0.0,0.0,0.763157894736842,0.32,0.26666666666666666
0.75,1.0,0.6666666666666666,0.14736842105263157,0.76,0.6888888888888889
0.21875,0.0,0.0,0.4052631578947368,0.04,0.04444444444444445
0.46875,1.0,0.0,0.6578947368421052,0.32,0.37777777777777777
0.71875,0.0,1.0,0.6789473684210526,0.64,0.5999999999999999
0.3125,1.0,0.0,0.37894736842105264,0.12,0.13333333333333333
0.53125,0.0,0.0,0.6526315789473685,0.4,0.37777777777777777
0.84375,1.0,0.6666666666666666,0.17368421052631577,0.84,0.6888888888888889
0.3125,0.0,0.0,0.31052631578947365,0.12,0.1111111111111111
0.59375,1.0,0.0,0.6947368421052631,0.48,0.4666666666666666
0.75,0.0,1.0,0.8947368421052632,0.64,0.5999999999999999
0.375,1.0,0.0,0.4105263157894737,0.16,0.15555555555555556
0.46875,0.0,0.0,0.7789473684210526,0.32,0.3111111111111111
0.8125,1.0,0.6666666666666666,0.17894736842105263,0.76,0.6444444444444444
0.25,0.0,0.0,0.41578947368421054,0.08,0.06666666666666665
0.40625,1.0,0.0,0.7947368421052632,0.28,0.28888888888888886
0.71875,0.0,1.0,0.6526315789473685,0.6,0.5555555555555556
0.375,1.0,0.0,0.3894736842105263,0.2,0.2
0.4375,0.0,0.0,0.7,0.32,0.28888888888888886
0.6875,1.0,0.6666666666666666,0.17368421052631577,0.72,0.6444444444444444
0.3125,0.0,0.0,0.35789473684210527,0.12,0.1111111111111111
0.625,1.0,0.0,0.8157894736842105,0.56,0.5555555555555556
0.71875,0.0,1.0,0.6736842105263158,0.64,0.5999999999999999
0.375,1.0,0.0,0.30526315789473685,0.16,0.15555555555555556
0.4375,0.0,0.0,0.763157894736842,0.32,0.26666666666666666
0.6875,1.0,0.6666666666666666,0.17894736842105263,0.76,0.6444444444444444
0.25,0.0,0.0,0.41578947368421054,0.08,0.06666666666666665
0.40625,1.0,0.0,0.7947368421052632,0.28,0.28888888888888886
0.71875,0.0,1.0,0.6526315789473685,0.6,0.5555555555555556
0.3125,1.0,0.6666666666666666,0.10526315789473684,0.24,0.5999999999999999
0.21875,0.0,0.0,0.9210526315789473,0.12,0.44444444444444436
0.15625,1.0,0.6666666666666666,0.5578947368421052,0.08,0.4222222222222222
0.1875,0.0,0.0,0.09473684210526316,0.08,0.37777777777777777
0.28125,1.0,1.0,0.10526315789473684,0.2,0.6888888888888889
0.25,0.0,0.0,0.9210526315789473,0.16,0.5111111111111111
0.34375,1.0,0.0,0.5578947368421052,0.28,0.6444444444444444
0.125,0.0,0.6666666666666666,0.09473684210526316,0.04,0.3333333333333333
0.375,1.0,1.0,0.10526315789473684,0.32,0.7333333333333334
0.3125,0.0,0.0,0.9210526315789473,0.24,0.5777777777777777
0.21875,1.0,0.6666666666666666,0.5578947368421052,0.12,0.4666666666666666
0.28125,0.0,0.0,0.09473684210526316,0.2,0.5333333333333332
0.1875,1.0,1.0,0.10526315789473684,0.08,0.39999999999999997
0.25,0.0,0.0,0.9210526315789473,0.16,0.5111111111111111
0.40625,1.0,0.0,0.5578947368421052,0.36,0.711111111111111
0.125,0.0,0.6666666666666666,0.09473684210526316,0.04,0.3333333333333333
0.375,1.0,1.0,0.10526315789473684,0.32,0.7333333333333334
